xyz,time,countryname,countrycode,Education,Unemployment,PovertyRatio,NetMigration,population,GDPpc,GINI,yearcountryWB
6522,2009,Austria,AUT,75.81018829,5.301400185,-1,-1,8343323,40919.15058,31.5,2009AUT
6523,2009,Azerbaijan,AZE,88.61048889,5.739999771,10.9,-1,8947243,14900.50866,-1,2009AZE
6524,2009,"Bahamas, The",BHS,-1,14.25,-1,-1,354856,28325.87868,-1,2009BHS
6525,2009,Bahrain,BHR,-1,4,-1,-1,1185029,39412.16741,-1,2009BHR
6526,2009,Bangladesh,BGD,-1,5,-1,-1,150454708,2264.871499,-1,2009BGD
6527,2009,Barbados,BRB,-1,10.02000046,-1,-1,278470,15918.98623,-1,2009BRB
6528,2009,Belarus,BLR,84.85410309,6.099999905,5.4,-1,9506765,14575.96606,27.7,2009BLR
6529,2009,Belgium,BEL,61.69290161,7.907599926,-1,-1,10796493,38001.99092,28.5,2009BEL
6530,2009,Belize,BLZ,-1,-1,-1,-1,313929,7548.803628,-1,2009BLZ
6531,2009,Benin,BEN,-1,-1,-1,-1,8944706,1773.168783,-1,2009BEN
6532,2009,Bermuda,BMU,-1,4.480000019,-1,-1,65636,55320.16171,-1,2009BMU
6533,2009,Bhutan,BTN,-1,3.960000038,-1,-1,714458,5664.127805,-1,2009BTN
6534,2009,Bolivia,BOL,38.44260025,2.863399982,51.3,-1,9758748,5108.873594,49.2,2009BOL
6535,2009,Bosnia and Herzegovina,BIH,-1,24.06769943,-1,-1,3746561,9004.909867,-1,2009BIH
6536,2009,Botswana,BWA,-1,16.1692009,19.3,-1,1979882,11843.47381,60.5,2009BWA
6537,2009,Brazil,BRA,37.10688019,8.522100449,-1,-1,194895996,13212.37847,53.7,2009BRA
6538,2009,British Virgin Islands,VGB,-1,-1,-1,-1,26447,-1,-1,2009VGB
6539,2009,Brunei Darussalam,BRN,-1,-1,-1,-1,383772,76964.31777,-1,2009BRN
6540,2009,Bulgaria,BGR,68.259758,6.816599846,20.7,-1,7444443,14146.17589,33.8,2009BGR
6541,2009,Burkina Faso,BFA,-1,-1,46.7,-1,15141099,1347.579242,39.8,2009BFA
6542,2009,Burundi,BDI,-1,-1,-1,-1,8489031,690.4408835,-1,2009BDI
6543,2009,Cabo Verde,CPV,-1,-1,-1,-1,496963,5620.539317,-1,2009CPV
6544,2009,Cambodia,KHM,6.263519764,0.189999998,23.9,-1,14090208,2340.381721,-1,2009KHM
6545,2009,Cameroon,CMR,-1,-1,-1,-1,19432541,2817.987654,-1,2009CMR
6546,2009,Canada,CAN,-1,8.343999863,-1,-1,33628571,38791.07469,-1,2009CAN
6547,2009,Cayman Islands,CYM,-1,6.039999962,-1,-1,54279,51262.26858,-1,2009CYM
6548,2009,Central African Republic,CAF,-1,-1,-1,-1,4404230,836.0110424,-1,2009CAF
6549,2009,Chad,TCD,-1,-1,-1,-1,11502786,1695.96331,-1,2009TCD
6550,2009,Channel Islands,CHI,-1,-1,-1,-1,158603,-1,-1,2009CHI
6551,2009,Chile,CHL,65.00495911,-1,25.3,-1,16829442,16226.20693,49,2009CHL
6552,2009,China,CHN,-1,4.300000191,-1,-1,1331260000,8374.432271,-1,2009CHN
6553,2009,Colombia,COL,37.6516304,12.06599998,40.3,-1,45416181,10120.58796,54.4,2009COL
6554,2009,Comoros,COM,-1,-1,-1,-1,673252,2317.696415,-1,2009COM
6555,2009,"Congo, Dem. Rep.",COD,-1,-1,-1,-1,62409435,616.8500519,-1,2009COD
6556,2009,"Congo, Rep.",COG,-1,16.10000038,-1,-1,4253712,4760.444498,-1,2009COG
6557,2009,Costa Rica,CRI,36.54697037,7.712999821,-1,-1,4488263,12141.93498,50.6,2009CRI
6558,2009,Cote d'Ivoire,CIV,-1,-1,-1,-1,19936366,2612.063869,-1,2009CIV
6559,2009,Croatia,HRV,-1,9.2020998,20.6,-1,4429078,19474.40852,32.6,2009HRV
6560,2009,Cuba,CUB,-1,1.669999957,-1,-1,11318602,-1,-1,2009CUB
6561,2009,Curacao,CUW,-1,-1,-1,-1,146833,-1,-1,2009CUW
6562,2009,Cyprus,CYP,63.8222084,5.363900185,-1,-1,1098076,33882.09647,32.1,2009CYP
6563,2009,Czech Republic,CZE,87.24941254,6.662099838,9,-1,10443936,27594.34686,26.2,2009CZE
6564,2009,Denmark,DNK,74.97760773,6.0072999,-1,-1,5523095,40332.45142,26.7,2009DNK
6565,2009,Djibouti,DJI,-1,-1,-1,-1,836840,-1,-1,2009DJI
6566,2009,Dominica,DMA,-1,-1,-1,-1,71229,9833.78948,-1,2009DMA
6567,2009,Dominican Republic,DOM,-1,5.466599941,42.1,-1,9767758,10078.87014,48.9,2009DOM
6568,2009,Ecuador,ECU,34.03588867,4.607699871,36,-1,14691275,8889.213526,48.4,2009ECU
6569,2009,"Egypt, Arab Rep.",EGY,-1,9.086700439,-1,-1,82465022,9256.562787,-1,2009EGY
6570,2009,El Salvador,SLV,25.07209969,7.329999924,37.8,-1,6137276,5999.644674,45.8,2009SLV
6571,2009,Equatorial Guinea,GNQ,-1,-1,-1,-1,909111,37496.56822,-1,2009GNQ
6572,2009,Eritrea,ERI,-1,-1,-1,-1,4310334,1366.590931,-1,2009ERI
6573,2009,Estonia,EST,85.68479156,13.54819965,-1,-1,1334515,20498.70606,31.4,2009EST
6574,2009,Eswatini,SWZ,-1,-1,63,-1,1180675,6932.2661,51.5,2009SWZ
6575,2009,Ethiopia,ETH,-1,-1,-1,-1,85416253,948.2249523,-1,2009ETH
6576,2009,Faroe Islands,FRO,-1,-1,-1,-1,48517,-1,-1,2009FRO
6577,2009,Fiji,FJI,-1,8.720000267,-1,-1,851967,6976.983703,-1,2009FJI
6578,2009,Finland,FIN,69.63253784,8.249500275,-1,-1,5338871,37823.22919,27.5,2009FIN
6579,2009,France,FRA,61.25698853,8.736300468,-1,-1,64707044,34678.94158,32.7,2009FRA
6580,2009,French Polynesia,PYF,-1,-1,-1,-1,265581,-1,-1,2009PYF
6581,2009,Gabon,GAB,-1,-1,-1,-1,1586754,14347.16801,-1,2009GAB
6582,2009,"Gambia, The",GMB,-1,-1,-1,-1,1639560,1541.959303,-1,2009GMB
6583,2009,Georgia,GEO,-1,18.29999924,34.9,-1,3978000,6054.394919,38.2,2009GEO
6584,2009,Germany,DEU,80.61875153,7.741600037,-1,-1,81902307,37035.78003,30.5,2009DEU
6585,2009,Ghana,GHA,-1,-1,-1,-1,23903831,2814.3581,-1,2009GHA
6586,2009,Gibraltar,GIB,-1,-1,-1,-1,32956,-1,-1,2009GIB
6587,2009,Greece,GRC,-1,9.61590004,-1,-1,11107017,30359.9253,33.6,2009GRC
6588,2009,Greenland,GRL,-1,-1,-1,-1,56323,-1,-1,2009GRL
6589,2009,Grenada,GRD,-1,-1,-1,-1,104296,10915.15253,-1,2009GRD
6590,2009,Guam,GUM,-1,9.300000191,-1,-1,159231,-1,-1,2009GUM
6591,2009,Guatemala,GTM,-1,-1,-1,-1,14316208,6456.233807,-1,2009GTM
6592,2009,Guinea,GIN,-1,-1,-1,-1,10556524,1485.774759,-1,2009GIN
6593,2009,Guinea-Bissau,GNB,-1,-1,-1,-1,1517448,1328.551484,-1,2009GNB
6594,2009,Guyana,GUY,-1,-1,-1,-1,745693,5441.775387,-1,2009GUY
6595,2009,Haiti,HTI,-1,-1,-1,-1,9852870,1561.387409,-1,2009HTI
6596,2009,Honduras,HND,-1,3.291699886,-1,-1,8035021,3779.318967,51.3,2009HND
6597,2009,"Hong Kong SAR, China",HKG,55.97171021,5.260000229,-1,-1,6972800,43935.65834,-1,2009HKG
6598,2009,Hungary,HUN,74.53800964,10.03040028,12.3,-1,10022650,20648.05514,27,2009HUN
6599,2009,Iceland,ISL,-1,7.220399857,-1,-1,318499,41195.95966,28.7,2009ISL
6600,2009,India,IND,-1,-1,29.8,-1,1214270132,3920.006183,35.4,2009IND
6601,2009,Indonesia,IDN,27.8447094,6.105899811,-1,-1,239340478,7787.123624,35.1,2009IDN
6602,2009,"Iran, Islamic Rep.",IRN,-1,11.97000027,-1,-1,73687565,16611.99802,42.1,2009IRN
6603,2009,Iraq,IRQ,-1,-1,-1,-1,29894652,11905.19641,-1,2009IRQ
6604,2009,Ireland,IRL,-1,12.60900021,-1,-1,4535375,41613.34419,32.7,2009IRL
6605,2009,Isle of Man,IMN,-1,-1,-1,-1,79325,-1,-1,2009IMN
6606,2009,Israel,ISR,77.34143066,9.534000397,-1,-1,7485600,27498.56537,-1,2009ISR
6607,2009,Italy,ITA,44.7269516,7.748600006,-1,-1,59095365,34507.753,33.8,2009ITA
6608,2009,Jamaica,JAM,-1,11.36229992,16.5,-1,2804082,7894.143541,-1,2009JAM
6609,2009,Japan,JPN,-1,5.099999905,-1,-1,128047000,33192.67977,-1,2009JPN
6610,2009,Jordan,JOR,-1,12.89999962,-1,-1,6821116,9436.677022,-1,2009JOR
6611,2009,Kazakhstan,KAZ,84.97518158,6.550000191,8.2,-1,16092822,18387.06365,28.2,2009KAZ
6612,2009,Kenya,KEN,27.05625916,9.600000381,-1,-1,40237204,2271.887012,-1,2009KEN
6613,2009,Kiribati,KIR,-1,-1,-1,-1,100568,1751.71709,-1,2009KIR
6614,2009,"Korea, Dem. People’s Rep.",PRK,-1,-1,-1,-1,24463021,-1,-1,2009PRK
6615,2009,"Korea, Rep.",KOR,66.03618622,3.599999905,-1,-1,49307835,28320.31912,-1,2009KOR
6616,2009,Kosovo,XKX,-1,45.40000153,-1,-1,1761474,7472.59384,31.8,2009XKX
6617,2009,Kuwait,KWT,-1,1.639999986,-1,-1,2818939,79296.86474,-1,2009KWT
6618,2009,Kyrgyz Republic,KGZ,88.37019348,8.409999847,31.7,-1,5383300,2746.102655,29.9,2009KGZ
6619,2009,Lao PDR,LAO,-1,-1,-1,-1,6152036,3820.361454,-1,2009LAO
6620,2009,Latvia,LVA,84.12522125,17.51469994,20.9,-1,2141669,16871.8711,35.9,2009LVA
6621,2009,Lebanon,LBN,-1,6.354991913,-1,-1,4183156,15282.37826,-1,2009LBN
6622,2009,Lesotho,LSO,-1,-1,-1,-1,2019209,2181.541401,-1,2009LSO
6623,2009,Liberia,LBR,-1,-1,-1,-1,3811528,1025.930786,-1,2009LBR
6624,2009,Libya,LBY,-1,-1,-1,-1,6121053,27523.81746,-1,2009LBY
6625,2009,Liechtenstein,LIE,-1,-1,-1,-1,35766,-1,-1,2009LIE
6626,2009,Lithuania,LTU,79.42710114,13.78499985,20.5,-1,3162916,18145.93286,37.2,2009LTU
6627,2009,Luxembourg,LUX,75.26007843,5.122399807,-1,-1,497783,82263.43623,31.2,2009LUX
6628,2009,"Macao SAR, China",MAC,-1,3.579999924,-1,-1,525313,77553.28397,-1,2009MAC
6629,2009,Madagascar,MDG,-1,-1,-1,-1,20569121,1375.638427,-1,2009MDG
6630,2009,Malawi,MWI,-1,-1,-1,-1,14714602,964.3149381,-1,2009MWI
6631,2009,Malaysia,MYS,49.41801834,3.690000057,-1,-1,27605383,19367.891,-1,2009MYS
6632,2009,Maldives,MDV,-1,-1,-1,-1,354501,11139.55023,38.4,2009MDV
6633,2009,Mali,MLI,-1,-1,41.1,-1,14606597,1774.06535,33,2009MLI
6634,2009,Malta,MLT,-1,6.888800144,-1,-1,412477,26139.65838,30.2,2009MLT
6635,2009,Marshall Islands,MHL,-1,-1,-1,-1,52320,3169.834845,-1,2009MHL
6636,2009,Mauritania,MRT,-1,-1,-1,-1,3506288,3154.620763,-1,2009MRT
6637,2009,Mauritius,MUS,-1,7.257100105,-1,-1,1247429,14815.82915,-1,2009MUS
6638,2009,Mexico,MEX,31.35026932,5.356400013,-1,-1,115505228,14172.49026,-1,2009MEX
6639,2009,"Micronesia, Fed. Sts.",FSM,-1,-1,-1,-1,103960,3117.741846,-1,2009FSM
6640,2009,Moldova,MDA,75.19130707,6.400000095,26.3,-1,3565604,3531.032976,32.9,2009MDA
6641,2009,Monaco,MCO,-1,-1,-1,-1,36534,-1,-1,2009MCO
6642,2009,Mongolia,MNG,-1,5.859899998,-1,-1,2668289,7131.643494,-1,2009MNG
6643,2009,Montenegro,MNE,-1,19.09000015,-1,-1,618294,13024.83992,31,2009MNE
6644,2009,Morocco,MAR,-1,8.960000038,-1,-1,31989897,6086.340164,-1,2009MAR
6645,2009,Mozambique,MOZ,-1,-1,-1,-1,23524063,857.3459029,-1,2009MOZ
6646,2009,Myanmar,MMR,-1,-1,-1,-1,49800690,3308.846366,-1,2009MMR
6647,2009,Namibia,NAM,-1,-1,28.7,-1,2137040,7853.818992,61,2009NAM
6648,2009,Nauru,NRU,-1,-1,-1,-1,9945,5664.843197,-1,2009NRU
6649,2009,Nepal,NPL,-1,-1,-1,-1,26741103,1853.338355,-1,2009NPL
6650,2009,Netherlands,NLD,66.34461975,3.412699938,-1,-1,16530388,44037.36411,27.9,2009NLD
6651,2009,New Caledonia,NCL,-1,13.97000027,-1,-1,245950,-1,-1,2009NCL
6652,2009,New Zealand,NZL,-1,6.120999813,-1,-1,4302600,30700.95635,-1,2009NZL
6653,2009,Nicaragua,NIC,-1,8.159999847,42.5,-1,5666581,3781.76748,43.9,2009NIC
6654,2009,Niger,NER,-1,-1,-1,-1,15813913,755.4085767,-1,2009NER
6655,2009,Nigeria,NGA,-1,-1,46,-1,154402181,4678.612049,43,2009NGA
6656,2009,North Macedonia,MKD,-1,32.1794014,-1,-1,2069093,10914.21092,42.8,2009MKD
6657,2009,Northern Mariana Islands,MNP,-1,-1,-1,-1,55674,-1,-1,2009MNP
6658,2009,Norway,NOR,74.89190674,3.102900028,-1,-1,4828726,55427.57687,26.2,2009NOR
6659,2009,Oman,OMN,-1,-1,-1,-1,2882942,44173.29621,-1,2009OMN
6660,2009,Pakistan,PAK,23.29961967,0.535000026,-1,-1,167049580,4166.508041,-1,2009PAK
6661,2009,Palau,PLW,-1,-1,-1,-1,20342,11596.70335,-1,2009PLW
6662,2009,Panama,PAN,-1,6.559999943,33.4,-1,3579385,14549.53599,51.8,2009PAN
6663,2009,Papua New Guinea,PNG,-1,-1,39.9,-1,6947447,2870.189083,41.9,2009PNG
6664,2009,Paraguay,PRY,27.14442062,5.460199833,41.6,-1,6127837,8649.523815,49.1,2009PRY
6665,2009,Peru,PER,47.00259018,-1,33.5,-1,29001507,9010.325505,47,2009PER
6666,2009,Philippines,PHL,-1,3.858099937,26.3,-1,92220879,5115.481777,41.8,2009PHL
6667,2009,Poland,POL,79.90865326,8.166799545,17.6,-1,38151603,19242.98884,33.6,2009POL
6668,2009,Portugal,PRT,24.05503082,9.431900024,-1,-1,10568247,26464.37547,34.9,2009PRT
6669,2009,Puerto Rico,PRI,-1,-1,-1,-1,3740410,32806.55957,-1,2009PRI
6670,2009,Qatar,QAT,43.3920784,0.310000002,-1,-1,1590780,113312.8522,-1,2009QAT
6671,2009,Romania,ROU,64.22727203,6.85890007,21.6,-1,20367487,16492.76953,35.6,2009ROU
6672,2009,Russian Federation,RUS,-1,8.300999641,13,-1,142785342,19386.5844,39.8,2009RUS
6673,2009,Rwanda,RWA,-1,-1,-1,-1,9977446,1267.403791,-1,2009RWA
6674,2009,Samoa,WSM,-1,-1,-1,-1,184826,5240.709277,-1,2009WSM
6675,2009,San Marino,SMR,-1,4.019999981,-1,-1,30723,75930.52186,-1,2009SMR
6676,2009,Sao Tome and Principe,STP,-1,-1,-1,-1,170813,2452.539599,-1,2009STP
6677,2009,Saudi Arabia,SAU,-1,5.380000114,-1,-1,26661492,43055.81069,-1,2009SAU
6678,2009,Senegal,SEN,-1,-1,-1,-1,12550917,2620.609145,-1,2009SEN
6679,2009,Serbia,SRB,62.99123001,16.14220047,-1,-1,7320807,11829.76118,28,2009SRB
6680,2009,Seychelles,SYC,-1,-1,-1,-1,87298,19131.33174,-1,2009SYC
6681,2009,Sierra Leone,SLE,-1,-1,-1,-1,6310260,1128.520435,-1,2009SLE
6682,2009,Singapore,SGP,63.1781311,5.860000134,-1,-1,4987573,61655.75043,-1,2009SGP
6683,2009,Sint Maarten (Dutch part),SXM,-1,-1,-1,-1,34238,31821.6011,-1,2009SXM
6684,2009,Slovak Republic,SVK,-1,12.02540016,12,-1,5386406,23055.07598,27.2,2009SVK
6685,2009,Slovenia,SVN,77.31820679,5.856900215,12.7,-1,2039669,27471.04799,24.8,2009SVN
6686,2009,Solomon Islands,SLB,-1,2.019999981,-1,-1,516079,1734.399251,-1,2009SLB
6687,2009,Somalia,SOM,-1,-1,-1,-1,11707990,-1,-1,2009SOM
6688,2009,South Africa,ZAF,57.0944519,23.53829956,-1,-1,50970818,11301.82493,-1,2009ZAF
6689,2009,South Sudan,SSD,-1,-1,50.6,-1,9670667,-1,46.3,2009SSD
6690,2009,Spain,ESP,43.33483887,17.8567009,-1,-1,46362946,32385.20632,34.9,2009ESP
6691,2009,Sri Lanka,LKA,-1,5.849999905,8.9,-1,20075086,7690.427034,36.4,2009LKA
6692,2009,St. Kitts and Nevis,KNA,-1,-1,-1,-1,50886,23254.27678,-1,2009KNA
6693,2009,St. Lucia,LCA,-1,15.36999989,-1,-1,171022,11495.42844,-1,2009LCA
6694,2009,St. Martin (French part),MAF,-1,-1,-1,-1,29820,-1,-1,2009MAF
6695,2009,St. Vincent and the Grenadines,VCT,-1,-1,-1,-1,109253,9936.444577,-1,2009VCT
6696,2009,Sudan,SDN,-1,13,46.5,-1,33650619,3231.236495,35.4,2009SDN
6697,2009,Suriname,SUR,-1,8.720000267,-1,-1,520619,13218.40515,-1,2009SUR
6698,2009,Sweden,SWE,76.95707703,8.350899696,-1,-1,9298515,39645.656,27.3,2009SWE
6699,2009,Switzerland,CHE,82.71611786,4.116099834,-1,-1,7743831,51759.75274,32.9,2009CHE
6700,2009,Syrian Arab Republic,SYR,21.89957047,8.140000343,-1,-1,20824893,-1,-1,2009SYR
6701,2009,Tajikistan,TJK,-1,-1,-1,-1,7472819,1957.248008,30.8,2009TJK
6702,2009,Tanzania,TZA,-1,2.5,-1,-1,44664231,1963.591505,-1,2009TZA
6703,2009,Thailand,THA,-1,1.49000001,17.9,-1,66881867,12201.36244,39.6,2009THA
6704,2009,Timor-Leste,TLS,-1,-1,-1,-1,1092021,8817.846828,-1,2009TLS
6705,2009,Togo,TGO,8.901920319,-1,-1,-1,6330472,1149.334985,-1,2009TGO
6706,2009,Tonga,TON,-1,-1,22.5,-1,103604,4681.407439,37.5,2009TON
6707,2009,Trinidad and Tobago,TTO,56.73411942,5.28000021,-1,-1,1321618,29429.34748,-1,2009TTO
6708,2009,Tunisia,TUN,-1,13.29049969,-1,-1,10521834,9868.801433,-1,2009TUN
6709,2009,Turkey,TUR,27.70249939,12.55220032,17.1,-1,71339185,15483.23911,39,2009TUR
6710,2009,Turkmenistan,TKM,-1,4,-1,-1,5007950,8952.453518,-1,2009TKM
6711,2009,Turks and Caicos Islands,TCA,-1,-1,-1,-1,30245,-1,-1,2009TCA
6712,2009,Tuvalu,TUV,-1,-1,-1,-1,10441,2997.463453,-1,2009TUV
6713,2009,Uganda,UGA,-1,3.599999905,24.5,-1,32771895,1437.430969,44.2,2009UGA
6714,2009,Ukraine,UKR,-1,8.840000153,5.8,-1,46053300,7239.624226,25.3,2009UKR
6715,2009,United Arab Emirates,ARE,-1,-1,-1,-1,7666393,58822.14614,-1,2009ARE
6716,2009,United Kingdom,GBR,84.67217255,7.53730011,-1,-1,62276270,34589.5666,34.3,2009GBR
6717,2009,United States,USA,86.70908356,9.254199982,-1,-1,306771529,47001.55535,-1,2009USA
6718,2009,Uruguay,URY,27.75097084,7.740099907,21,-1,3362755,15391.19699,45.6,2009URY
6719,2009,Uzbekistan,UZB,-1,5.039999962,-1,-1,27767400,3890.610174,-1,2009UZB
6720,2009,Vanuatu,VUT,-1,5.460000038,-1,-1,230785,2874.841509,-1,2009VUT
6721,2009,"Venezuela, RB",VEN,42.98770905,6.097400188,26.4,-1,28587323,16507.34135,-1,2009VEN
6722,2009,Vietnam,VNM,25.67995071,1.736799955,-1,-1,87565407,4050.887095,-1,2009VNM
6723,2009,Virgin Islands (U.S.),VIR,-1,-1,-1,-1,108405,-1,-1,2009VIR
6724,2009,West Bank and Gaza,PSE,35.01153946,24.58510017,-1,-1,3702218,4045.128,34.5,2009PSE
6725,2009,"Yemen, Rep.",YEM,-1,14.63000011,-1,-1,22974929,4135.865264,-1,2009YEM
6726,2009,Zambia,ZMB,-1,-1,-1,-1,13456417,2961.99056,-1,2009ZMB
6727,2009,Zimbabwe,ZWE,-1,-1,-1,-1,13810599,1433.746016,-1,2009ZWE
6728,2010,Afghanistan,AFG,-1,-1,-1,-1,28803167,1659.507551,-1,2010AFG
6729,2010,Albania,ALB,-1,14.08600044,-1,-1,2913021,9627.93729,-1,2010ALB
6730,2010,Algeria,DZA,-1,9.960000038,-1,-1,36117637,12610.24805,-1,2010DZA
6731,2010,American Samoa,ASM,-1,9.199999809,-1,-1,55637,-1,-1,2010ASM
6732,2010,Andorra,AND,-1,-1,-1,-1,84449,-1,-1,2010AND
6733,2010,Angola,AGO,-1,9.430000305,-1,-1,23369131,6228.342912,-1,2010AGO
6734,2010,Antigua and Barbuda,ATG,-1,-1,-1,-1,94661,18824.07292,-1,2010ATG
6735,2010,Argentina,ARG,-1,-1,-1,-1,41223889,18333.5437,43,2010ARG
6736,2010,Armenia,ARM,-1,19.00799942,35.8,-1,2877311,6567.258582,30,2010ARM
6737,2010,Aruba,ABW,32.11751938,10.60000038,-1,-1,101669,33740.87089,-1,2010ABW
6738,2010,Australia,AUS,72.79897308,5.211299896,-1,-1,22031750,39274.76423,34.7,2010AUS
6739,2010,Austria,AUT,76.55609894,4.820000172,-1,-1,8363404,42047.03268,30.3,2010AUT
6740,2010,Azerbaijan,AZE,88.645401,5.630000114,9.1,-1,9054332,15627.60562,-1,2010AZE
6741,2010,"Bahamas, The",BHS,81.87773132,-1,-1,-1,360832,28630.87037,-1,2010BHS
6742,2010,Bahrain,BHR,42.11301041,-1,-1,-1,1240862,39749.84938,-1,2010BHR
6743,2010,Bangladesh,BGD,-1,3.378900051,31.5,-1,152149102,2393.315832,32.1,2010BGD
6744,2010,Barbados,BRB,-1,10.68999958,-1,-1,279569,16092.67433,-1,2010BRB
6745,2010,Belarus,BLR,-1,-1,5.2,-1,9490583,15931.66319,28.6,2010BLR
6746,2010,Belgium,BEL,61.7283783,8.292499542,-1,-1,10895586,40091.00999,28.4,2010BEL
6747,2010,Belize,BLZ,36.82701874,-1,-1,-1,321608,7710.915714,-1,2010BLZ
6748,2010,Benin,BEN,-1,1.039999962,35.2,-1,9199259,1781.987066,-1,2010BEN
6749,2010,Bermuda,BMU,77.01596832,6.489999771,-1,-1,65124,55254.21412,-1,2010BMU
6750,2010,Bhutan,BTN,-1,3.319999933,-1,-1,727641,6289.814364,-1,2010BTN
6751,2010,Bolivia,BOL,-1,-1,-1,-1,9918242,5298.084512,-1,2010BOL
6752,2010,Bosnia and Herzegovina,BIH,31.11343002,27.3118,-1,-1,3722084,9305.797495,-1,2010BIH
6753,2010,Botswana,BWA,-1,17.86000061,-1,-1,2014866,12788.76859,-1,2010BWA
6754,2010,Brazil,BRA,35.9226799,-1,-1,-1,196796269,14243.49214,-1,2010BRA
6755,2010,British Virgin Islands,VGB,-1,-1,-1,-1,27224,-1,-1,2010VGB
6756,2010,Brunei Darussalam,BRN,-1,-1,-1,-1,388662,78923.39047,-1,2010BRN
6757,2010,Bulgaria,BGR,69.61495209,10.27939987,22.2,-1,7395599,14934.02198,35.7,2010BGR
6758,2010,Burkina Faso,BFA,-1,-1,-1,-1,15605217,1394.584727,-1,2010BFA
6759,2010,Burundi,BDI,-1,-1,-1,-1,8766930,711.3965507,-1,2010BDI
6760,2010,Cabo Verde,CPV,-1,10.67000008,-1,-1,502384,5710.344252,-1,2010CPV
6761,2010,Cambodia,KHM,-1,0.349999994,22.1,-1,14308740,2471.891474,-1,2010KHM
6762,2010,Cameroon,CMR,18.17226982,4.110000134,-1,-1,19970495,2870.562687,-1,2010CMR
6763,2010,Canada,CAN,-1,8.055500031,-1,-1,34005274,40027.24021,33.6,2010CAN
6764,2010,Cayman Islands,CYM,-1,-1,-1,-1,55507,49362.51798,-1,2010CYM
6765,2010,Central African Republic,CAF,-1,-1,-1,-1,4448525,863.3202047,-1,2010CAF
6766,2010,Chad,TCD,-1,-1,-1,-1,11887202,1886.251061,-1,2010TCD
6767,2010,Channel Islands,CHI,-1,-1,-1,-1,159581,-1,-1,2010CHI
6768,2010,Chile,CHL,52.86014938,8.424300194,-1,-1,16993354,18265.34253,-1,2010CHL
6769,2010,China,CHN,22.31599998,4.099999905,17.2,-1,1337705000,9333.124237,43.7,2010CHN
6770,2010,Colombia,COL,39.13526154,10.98400021,37.2,-1,45918097,10572.72333,54.7,2010COL
6771,2010,Comoros,COM,-1,-1,-1,-1,689692,2377.104151,-1,2010COM
6772,2010,"Congo, Dem. Rep.",COD,-1,-1,-1,-1,64523263,646.8557934,-1,2010COD
6773,2010,"Congo, Rep.",COG,-1,-1,-1,-1,4386693,5081.432145,-1,2010COG
6774,2010,Costa Rica,CRI,35.50172043,7.170800209,21.2,-1,4545280,12737.02018,48.2,2010CRI
6775,2010,Cote d'Ivoire,CIV,-1,-1,-1,-1,20401331,2635.837771,-1,2010CIV
6776,2010,Croatia,HRV,-1,11.62030029,20.9,-1,4417781,19232.66763,32.4,2010HRV
6777,2010,Cuba,CUB,-1,2.5,-1,-1,11333051,-1,-1,2010CUB
6778,2010,Curacao,CUW,-1,-1,-1,-1,148703,-1,-1,2010CUW
6779,2010,Cyprus,CYP,65.45372009,6.262800217,-1,-1,1112607,33263.01583,31.5,2010CYP
6780,2010,Czech Republic,CZE,87.99365997,7.279099941,9.8,-1,10474410,27694.40198,26.6,2010CZE
6781,2010,Denmark,DNK,74.93997955,7.463600159,-1,-1,5547683,43041.54202,27.2,2010DNK
6782,2010,Djibouti,DJI,-1,-1,-1,-1,851146,-1,-1,2010DJI
6783,2010,Dominica,DMA,-1,-1,-1,-1,71440,9991.241783,-1,2010DMA
6784,2010,Dominican Republic,DOM,30.82696915,5.211999893,41.6,-1,9897985,10907.35641,47.3,2010DOM
6785,2010,Ecuador,ECU,34.91764832,4.087500095,32.8,-1,14934690,9163.159136,48.7,2010ECU
6786,2010,"Egypt, Arab Rep.",EGY,-1,8.756500244,25.2,-1,84107606,9659.4909,31.5,2010EGY
6787,2010,El Salvador,SLV,26.69205093,4.893199921,36.5,-1,6164626,6173.319341,43.5,2010SLV
6788,2010,Equatorial Guinea,GNQ,-1,-1,-1,-1,951104,33041.18835,-1,2010GNQ
6789,2010,Eritrea,ERI,-1,-1,-1,-1,4390840,1387.714663,-1,2010ERI
6790,2010,Estonia,EST,86.46209717,16.7071991,-1,-1,1331475,21602.74074,32,2010EST
6791,2010,Eswatini,SWZ,-1,-1,-1,-1,1202843,7148.912703,-1,2010SWZ
6792,2010,Ethiopia,ETH,-1,-1,29.6,-1,87702670,1052.104262,33.2,2010ETH
6793,2010,Faroe Islands,FRO,-1,-1,-1,-1,48550,-1,-1,2010FRO
6794,2010,Fiji,FJI,-1,8.909999847,-1,-1,859950,7203.365693,-1,2010FJI
6795,2010,Finland,FIN,70.44805908,8.394399643,-1,-1,5363352,38775.17486,27.7,2010FIN
6796,2010,France,FRA,61.89693832,8.871299744,-1,-1,65027507,35935.0262,33.7,2010FRA
6797,2010,French Polynesia,PYF,-1,-1,-1,-1,267820,-1,-1,2010PYF
6798,2010,Gabon,GAB,-1,20.38999939,-1,-1,1640210,15045.16361,-1,2010GAB
6799,2010,"Gambia, The",GMB,-1,-1,-1,-1,1692149,1610.981598,43.6,2010GMB
6800,2010,Georgia,GEO,-1,17.40999985,37.3,-1,3926000,6597.568543,39.5,2010GEO
